TransactionID,CustomerID,CustomerDOB,CustGender,CustLocation,CustAccountBalance,TransactionDate,TransactionTime,TransactionAmount (INR)
T17687,C6818416,12-09-1994,M,GURGAON,7735.79,26-09-2016,185658,67
T17688,C2934226,02-02-1988,F,MUMBAI,37253.43,26-09-2016,185853,1910
T17689,C5967845,30-11-1995,M,DISTT-GURGAON,9562.04,26-09-2016,185854,599
T17690,C2420083,03-09-1986,M,MUMBAI,85428.94,26-09-2016,185858,426
T17691,C4230931,13-06-1995,F,MUMBAI,16299.66,26-09-2016,193706,259
T17692,C7122118,31-03-1990,F,SHIMLA,10617.78,26-09-2016,194038,100
T17693,C1921769,10-07-1996,M,VARANASI,40810.68,26-09-2016,193618,713.85
T17694,C7122479,31-12-1988,M,GURGAON,10792.07,26-09-2016,193621,2800
T17695,C5355622,10-06-1990,M,ALIGARH,10085.49,26-09-2016,200547,124
T17696,C4410048,18-05-1982,F,GURGAON,36988.92,26-09-2016,200557,174
T17697,C2410330,25-05-1987,M,PURNA VILL THANE BHIWANDI RD THANE,554.02,26-09-2016,201050,54
T17698,C3993673,17-12-1972,M,GUWAHATI,70094.48,26-09-2016,200350,2400
T17699,C3773282,1/1/1800,M,DEHRADUN,8114.96,26-09-2016,152649,305.75
T17700,C7115454,01-07-1979,M,NEW DELHI,1747.36,26-09-2016,152650,300
T17701,C2220725,12-02-1990,M,THANE,43524.76,26-09-2016,153648,105
T17702,C3067925,03-01-1986,M,PATNA,5257.6,26-09-2016,131044,923
T17703,C8752392,28-11-1975,F,NEW DELHI,79177.2,26-09-2016,34554,190
T17704,C1940844,14-12-1989,M,CHENNAI,17589.65,26-09-2016,131916,96
T17705,C7682426,18-02-1989,M,BANGALORE,17397.04,26-09-2016,145458,72
T17706,C6622089,05-09-1982,F,AURANGABAD,72066.62,26-09-2016,152119,4500
T17707,C1616879,10-07-1986,M,RUDRAPUR,24768.89,26-09-2016,150310,30
T17708,C6553821,20-04-1992,F,MUMBAI,32828.35,26-09-2016,150311,50
T17709,C9017260,21-08-1988,F,DELHI,114665.9,26-09-2016,145556,171.57
T17710,C2212440,03-06-1989,M,CHENNAI,2393.45,26-09-2016,152939,2421
T17711,C7230323,21-08-1993,F,MUMBAI,874.29,26-09-2016,131914,66.49
T17712,C1440313,07-02-1994,M,CHENNAI,50.31,26-09-2016,131728,10
T17713,C7310124,30-12-1991,M,MUMBAI,138790.6,26-09-2016,130518,1512.75
T17714,C4210629,13-01-1988,M,BANGALORE,13149.54,26-09-2016,141805,130
T17715,C1520735,12-11-1979,M,GHAZIABAD,4801.65,26-09-2016,151442,100
T17716,C7730587,30-09-1987,M,MUMBAI,12275.69,26-09-2016,151830,220
T17717,C7326687,30-03-1990,F,MUMBAI,34163.06,26-09-2016,151743,587
T17718,C1616462,16-11-1992,F,HYDERABAD,6612.77,26-09-2016,154057,153
T17719,C1028655,03-07-1985,M,DELHI,239602.73,26-09-2016,152056,151
T17720,C8528788,12-05-1991,M,MUMBAI,4474.67,26-09-2016,152154,399
T17721,C1565133,25-09-1987,M,NEW DELHI,6894.05,26-09-2016,125154,4.12
T17722,C8326155,14-11-1991,M,JAIPUR,2762.42,26-09-2016,152125,35
T17723,C6023385,1/1/1800,M,GURGAON,51080.96,26-09-2016,145711,500
T17724,C5830657,1/1/1800,M,DEPARTMENTAL STORES CHENNAI,6845.44,26-09-2016,132351,26976.23
T17725,C3325779,1/1/1800,M,NEW DELHI,1960714.64,26-09-2016,132317,565
T17726,C8658538,1/1/1800,M,BANGALORE,5570.1,26-09-2016,35503,620
T17727,C6674942,25-11-1953,M,NEW DELHI,15430.39,26-09-2016,151629,99
T17728,C3440921,06-10-1981,M,NOIDA,19980.3,26-09-2016,151116,7454.79
T17729,C7341435,19-08-1984,F,MUMBAI,14711.24,26-09-2016,151800,350
T17730,C6710142,22-12-1997,M,NAGPUR,16202.49,26-09-2016,151854,50
T17731,C3433054,17-08-1989,M,GURGAON,12733.25,26-09-2016,145537,300
T17732,C6118887,01-03-1991,M,CHAKAN PUNE,41908.19,26-09-2016,151729,5070
T17733,C7212230,17-11-1970,M,NEW DELHI,58496.6,26-09-2016,151234,1000
T17734,C2925728,1/1/1800,M,CHENNAI,22812.79,26-09-2016,154028,678.36
T17735,C4237022,10-02-1992,M,DOMBIVALI E THANE,2150.51,26-09-2016,155058,100
T17736,C2642261,29-09-1989,M,BAHADURGARH,288.29,26-09-2016,154640,101.15
T17737,C5587488,01-10-1988,M,GAUTAM BUDDHA NAGAR,7099.81,26-09-2016,162002,50
T17738,C7711312,01-06-1966,M,UDAIPUR,13943.35,26-09-2016,145842,11000
T17739,C5110139,02-01-1986,M,MEERUT,29195.52,26-09-2016,150150,100
T17740,C1094490,23-09-1986,M,GURGAON,13699.54,26-09-2016,150252,143
T17741,C3836342,15-05-1992,M,NEW DELHI,2916.9,26-09-2016,153527,220
T17742,C5823754,25-04-1989,M,CHOWK AURANGABAD,24571.99,26-09-2016,154304,40
T17743,C3738238,14-10-1991,F,BHUJ,104892.9,26-09-2016,153629,501
T17744,C8433643,15-11-1981,M,NEW DELHI,757450.79,26-09-2016,153534,1884
T17745,C5216676,15-12-1966,M,SAHARANPUR,201472.75,26-09-2016,154239,4000
T17746,C4717087,12-10-1996,M,CHENNAI,3128.15,26-09-2016,153810,580
T17747,C6926956,05-07-1984,M,THANE,79331.1,26-09-2016,154836,2015.81
T17748,C8670689,26-05-1994,F,AHMEDABAD,206318.41,26-09-2016,154840,35349
T17749,C2123459,1/1/1800,M,BANGALORE,202.58,26-09-2016,133627,1166
T17750,C6132328,13-12-1997,F,NEW DELHI,39.56,26-09-2016,133431,10
T17751,C6139920,17-05-1985,F,BANGALORE,376.94,26-09-2016,134352,1799
T17752,C4237831,15-07-1984,F,BHUBANESHWAR,163.65,26-09-2016,150322,500
T17753,C2439912,25-10-1990,F,AGRA,11942.24,26-09-2016,153711,100
T17754,C7719781,27-05-1986,F,ANDHERI (E) MUMBAI,74205.69,26-09-2016,155018,307
T17755,C1183491,31-08-1988,F,MUMBAI,79034.45,26-09-2016,152419,840
T17756,C4819712,10-08-1990,F,NOIDA,65141.65,26-09-2016,152714,1668
T17757,C8697156,10-07-1985,F,NOIDA,7817.01,26-09-2016,134835,687
T17758,C5312647,06-11-1982,M,CHANDIGARH,1661.84,26-09-2016,134839,150
T17759,C5632576,24-04-1991,M,RANGA REDDY,4088.36,26-09-2016,133950,77
T17760,C3012436,03-06-1989,M,CHENNAI,2393.45,26-09-2016,153302,693
T17761,C4838974,09-03-1995,M,BANGALORE,33952.65,26-09-2016,153659,30
T17762,C7381165,09-07-1990,F,BANGALORE,13371.08,26-09-2016,153929,292
T17763,C4926520,24-03-1994,M,DELHI,16551.32,26-09-2016,154820,299
T17764,C4530563,25-08-1991,F,AMRITSAR,102693.88,26-09-2016,165432,1314
T17765,C5228165,1/1/1800,M,NAVRANGPURA AHMEDABAD,50794.65,26-09-2016,160407,11500
T17766,C3433014,12-12-1982,M,NEW DELHI,751414.92,26-09-2016,160721,12161
T17767,C3127569,07-04-1980,M,PATIALA,30179.87,26-09-2016,161034,4.5
T17768,C2942323,20-09-1989,F,JHAJJAR,208.68,26-09-2016,161306,200
T17769,C6225729,04-05-1983,M,PRATAPGARH,260.19,26-09-2016,161512,7017.25
T17770,C3423044,09-09-1989,F,GURGAON,14915.03,26-09-2016,135512,404
T17771,C7242529,15-02-1985,F,MUMBAI,32367.09,26-09-2016,154905,753
T17772,C3738656,1/1/1800,M,DELHI,2653.75,26-09-2016,154910,12449
T17773,C6628664,16-04-1993,F,DELHI,322219.32,26-09-2016,154815,100
T17774,C8026168,14-11-1991,M,JAIPUR,2762.42,26-09-2016,152438,20
T17775,C4540674,01-07-1993,F,HYDERABAD,103.07,26-09-2016,152732,100
T17776,C5018779,1/1/1800,M,MUMBAI,342006.15,26-09-2016,63549,149.65
T17777,C7312282,23-11-1992,F,BANGALORE,118.26,26-09-2016,161124,615.6
T17778,C7710322,13-06-1983,M,BANGALORE,11275.47,26-09-2016,161424,300
T17779,C3432027,24-03-1991,F,HYDERABAD,9894.73,26-09-2016,163425,300
T17780,C2340188,06-10-1984,M,ANAND,7883.39,26-09-2016,162612,987.5
T17781,C7425732,04-05-1983,M,PRATAPGARH,260.19,26-09-2016,162917,7017.25
T17782,C6514686,18-03-1972,M,GURGAON,39024.95,26-09-2016,164452,3600
T17783,C3425012,16-10-1982,M,REWARI,1665.33,26-09-2016,153236,1000
T17784,C7276573,14-05-1983,F,MUMBAI,62721.07,26-09-2016,161644,380
T17785,C3434269,01-06-1986,M,GANDHIDHAM,4.81,26-09-2016,162104,300
T17786,C1234663,04-09-1987,M,MUMBAI,7168.96,26-09-2016,163036,1905.99
T17787,C2411874,17-11-1973,M,JAIPUR,9322.19,26-09-2016,65633,50
T17788,C5464159,27-11-1970,M,BATHINDA,617494.91,26-09-2016,162624,2135
T17789,C4513792,24-08-1988,M,KOLKATA,204500.3,26-09-2016,200123,1969
T17790,C3727891,13-04-1979,M,GURGAON,193306.27,26-09-2016,195944,154
T17791,C7628233,01-04-1984,M,GURGAON,3298.4,26-09-2016,200144,734.32
T17792,C8319325,17-08-1991,M,BANGALORE,3436.59,26-09-2016,200151,599
T17793,C4532464,06-07-1985,M,LUDHIANA,10205.51,26-09-2016,200009,406.64
T17794,C4923721,29-12-1992,F,MUMBAI,50587.12,26-09-2016,200549,260
T17795,C5550064,20-11-1992,F,GURGAON,4405.88,26-09-2016,203923,1655
T17796,C6140434,15-07-1992,M,MEERUT,169.71,26-09-2016,204054,459
T17797,C1150718,20-09-1965,F,NOIDA,36746.91,26-09-2016,204000,299
T17798,C7435139,10-10-1989,M,MUMBAI,2769.48,26-09-2016,213121,1428
T17799,C4639744,19-06-1987,M,NEW DELHI,1445469.19,26-09-2016,213155,880
T17800,C3822145,01-06-1992,F,NOIDA,10975.23,26-09-2016,184218,201
T17801,C2439760,02-07-1991,M,GOHARGANJ,8057.91,26-09-2016,183708,20
T17802,C4375183,20-12-1992,M,MANDI,14.61,26-09-2016,183014,47
T17803,C6740547,26-03-1990,M,GREATER NOIDA,100900.29,26-09-2016,183420,276
T17804,C8838071,09-02-1993,M,MEERUT,17360.74,26-09-2016,201246,30
T17805,C3721841,23-08-1992,M,MUMBAI,72200.98,26-09-2016,205356,1242
T17806,C7140611,28-07-1980,M,ZIRAKPUR,260.43,26-09-2016,200841,255
T17807,C8517232,26-10-1991,F,MUMBAI,32627.48,26-09-2016,205446,1990
T17808,C5093151,26-02-1982,M,BANGALORE,2643.38,26-09-2016,204503,6252
T17809,C2116775,1/1/1800,M,GHAZIABAD,50624.93,26-09-2016,204520,5394
T17810,C2121323,01-01-1983,M,DEHRADUN,92762.95,26-09-2016,145205,8.94
T17811,C5819412,12-02-1968,M,NEW DELHI,486506.34,26-09-2016,191125,450
T17812,C6532118,13-12-1988,M,NEW DELHI,9769.51,26-09-2016,200407,30
T17813,C8662680,06-09-1989,F,GURGAON,4438.71,26-09-2016,195337,500
T17814,C7412950,16-12-1989,F,NEW DELHI,145770.11,26-09-2016,195733,200
T17815,C7127730,08-10-1991,M,NEW DELHI,35.82,26-09-2016,104426,65
T17816,C3676459,02-09-1990,F,NEW DELHI,4764.82,26-09-2016,201732,4556
T17817,C7539627,15-02-1991,M,MUMBAI,12164.92,26-09-2016,191921,500
T17818,C1836530,26-06-1993,M,AJMER,2.42,26-09-2016,191304,50
T17819,C1462750,18-06-1992,M,VADODARA,69.76,26-09-2016,185554,109
T17820,C3135658,19-04-1989,M,KENDRAPARA,486.33,26-09-2016,185747,21
T17821,C1135343,23-11-1990,M,GURGAON,6726.27,26-09-2016,195744,220
T17822,C6134267,30-12-1990,M,DELHI,3412.27,26-09-2016,195755,6590
T17823,C6241169,20-11-1954,F,NEW DELHI,11259.56,26-09-2016,202659,6196
T17824,C2628325,20-08-1990,F,HYDERABAD,117580,26-09-2016,200158,577.86
T17825,C4417042,03-05-1980,M,BANGALORE,451573.35,26-09-2016,201546,1750
T17826,C4759191,09-03-1993,M,MARATHALLI RING ROAD BANGALORE,55914.42,26-09-2016,195404,107
T17827,C2627172,1/1/1800,M,VADODARA,155168.06,26-09-2016,202101,6104.7
T17828,C1434355,13-03-1994,M,KANPUR,52247.74,26-09-2016,202146,188.45
T17829,C2027075,1/1/1800,M,CONGRESS GROUNDS CHENNAI,32906.26,26-09-2016,202146,12212
T17830,C4457716,18-05-1991,F,MUMBAI,29421.83,26-09-2016,201329,1599
T17831,C3027066,16-05-1988,M,DELHI,10836.64,26-09-2016,201809,300
T17832,C1140439,05-07-1965,M,ALWAR,33298.52,26-09-2016,191401,30
T17833,C6711370,12-12-1983,F,FARIDABAD,6310.65,26-09-2016,203110,50
T17834,C5218754,04-01-1990,F,JALANDHAR,23681.23,26-09-2016,203101,200
T17835,C8126259,06-11-1994,M,YAMUNANAGAR,48383.98,26-09-2016,203108,808
T17836,C8310640,01-05-1953,M,VISAKHAPATNAM,265687.6,26-09-2016,203123,300
T17837,C5026676,27-01-1990,M,NEW DELHI,9.12,26-09-2016,203128,50
T17838,C5242542,12-03-1989,F,GURGAON,10473.82,26-09-2016,203422,49
T17839,C6238230,15-10-1979,M,BANGALORE,315.02,26-09-2016,195812,1200
T17840,C4510676,18-04-1988,M,LUCKNOW,12326.43,26-09-2016,202507,1500
T17841,C8318827,17-09-1993,M,BANGALORE,42523.28,26-09-2016,202511,300
T17842,C7816922,27-02-1982,M,BANGALORE,48267.6,26-09-2016,202510,1250
T17843,C4946252,14-08-1970,F,AGRA,28480.15,26-09-2016,201924,4023
T17844,C4335119,12-02-1990,F,NEW DELHI,80153.71,26-09-2016,201924,2086
T17845,C3723916,11-08-1990,F,HYDERABAD,6503.05,26-09-2016,201211,413
T17846,C5721466,07-10-1989,M,NEW DELHI,57.85,26-09-2016,202033,881.93
T17847,C5934172,11-09-1988,M,BANGALORE,354.46,26-09-2016,191052,200
T17848,C1217830,25-07-1988,M,MUMBAI,3433.58,26-09-2016,191511,50
T17849,C6427445,04-04-1991,M,CHITTO0R,51.85,26-09-2016,190835,940
T17850,C4440972,28-02-1982,M,PUZHITHIVALKAM CHENNAI,58545.95,26-09-2016,203119,1000
T17851,C8011033,23-04-1988,F,SONIPAT,88425.71,26-09-2016,203120,410
T17852,C3438975,02-05-1983,M,BANGALORE,166112.39,26-09-2016,202519,1900
T17853,C2248089,15-08-1988,M,HYDERABAD,3380.44,26-09-2016,203117,300
T17854,C1330325,16-05-1989,M,PANTNAGAR,12359.56,26-09-2016,203209,89
T17855,C1340368,18-01-1978,M,NEW DELHI,56321.36,26-09-2016,203242,470
T17856,C1543088,19-03-1990,M,SAS NAGAR,8332.24,26-09-2016,202207,2499
T17857,C5615061,08-03-1988,M,AZAMGARH,1813.16,26-09-2016,202208,300
T17858,C1778735,19-01-1993,F,GURGAON,6514.9,26-09-2016,205843,116
T17859,C5840744,01-06-1983,M,GUWAHATI,176555.43,26-09-2016,113006,6200
T17860,C3945217,10-06-1987,M,GUNTUR,7042.84,26-09-2016,190942,2166
T17861,C3224145,05-08-1990,F,NOIDA,2991.59,26-09-2016,190824,50
T17862,C7142192,22-12-1988,M,GURGAON,4987.32,26-09-2016,191002,100
T17863,C1724184,20-11-1993,M,GHAZIABAD,6314.04,26-09-2016,201613,169
T17864,C7027571,24-06-1993,M,SANGRUR,10108.29,26-09-2016,201611,253
T17865,C2935855,26-05-1982,M,GHAZIABAD,51355.04,26-09-2016,201617,650
T17866,C5835722,07-03-1986,M,GURGAON,375716.85,26-09-2016,210132,426.63
T17867,C3135142,29-06-1987,M,PUNE,7457.57,26-09-2016,203724,20
T17868,C8520884,10-05-1984,M,DELHI,20463.2,26-09-2016,203944,20
T17869,C4911323,01-09-1990,F,NORTH 24 PARGANAS,3811.13,26-09-2016,191032,299
T17870,C8111770,06-02-1961,M,CHENNAI,9240.79,26-09-2016,190015,665
T17871,C1835854,18-09-1973,M,DURGAPUR,15401.02,26-09-2016,195511,1000
T17872,C1526163,28-08-1984,M,TIRUPATI,303.26,26-09-2016,195530,9710.4
T17873,C1129868,22-07-1972,M,KOLHAPUR,304019.05,26-09-2016,200123,5684.3
T17874,C4810090,18-05-1982,F,GURGAON,36988.92,26-09-2016,200124,424
T17875,C4324759,26-09-1982,F,MUMBAI,32.28,26-09-2016,202612,235
T17876,C1240783,21-03-1987,M,NEW DELHI,15689.16,26-09-2016,202811,319
T17877,C5924727,26-09-1982,F,MUMBAI,32.28,26-09-2016,202355,235
T17878,C3327312,1/1/1800,M,NAVI MUMBAI,5188.93,26-09-2016,204652,1773.85
T17879,C3213156,03-07-1982,M,CHENNAI,13521.91,26-09-2016,204652,1127
T17880,C3234526,04-04-1977,F,MUZAFFARNAGAR,62561.02,26-09-2016,111950,60
T17881,C4123027,17-08-1984,M,CHENNAI,10944.94,26-09-2016,161015,251.8
T17882,C4637974,04-03-1984,F,NAINITAL,151298.27,26-09-2016,141730,9675
T17883,C1015979,02-11-1994,M,MUMBAI,2058.42,26-09-2016,154357,232.5
T17884,C1359547,1/1/1800,M,CHANDIGARH,78541.99,26-09-2016,120235,823.29
T17885,C5631823,21-01-1994,M,DURGAPUR,133.79,26-09-2016,171325,270
T17886,C5638457,19-11-1993,M,NILGIRIS,366.25,26-09-2016,155852,50
T17887,C4618218,30-11-1973,M,THANE,29701.5,26-09-2016,161106,484
T17888,C6730341,10-10-1997,F,VELLORE,13299.27,26-09-2016,160429,115
T17889,C4350281,28-09-1982,M,DELHI,11535.42,26-09-2016,161220,50
T17890,C8380033,30-08-1989,M,JAIPUR,66310.27,26-09-2016,163402,3750
T17891,C7628354,nan,M,SAHNEWAL,724.48,26-09-2016,141631,10000
T17892,C6339385,12-08-1989,M,NEW DELHI,8762.84,26-09-2016,154448,1699
T17893,C6510670,06-08-1991,M,MEERUT,45856.24,26-09-2016,155221,655
T17894,C3113237,04-11-1987,F,MUMBAI,85390.23,26-09-2016,154754,6900
T17895,C2538880,26-01-1981,F,SOLAN,4762.88,26-09-2016,155236,2157
T17896,C7715377,02-07-1992,F,GURGAON,7853.78,26-09-2016,155316,100
T17897,C7016650,01-10-1992,M,SURAT,15085.7,26-09-2016,141128,100
T17898,C2122750,18-06-1987,M,KOLKATA,12779.76,26-09-2016,141131,572
T17899,C5830574,12-05-1993,M,NELLORE,6667.06,26-09-2016,154233,500
T17900,C7522819,18-04-1996,M,BANGALORE,2058.8,26-09-2016,152339,207
T17901,C8613334,07-03-1988,F,DELHI,14416.52,26-09-2016,152654,264
T17902,C4333174,1/1/1800,M,OF INDIA ABIDS BRANCH HYDERABAD,144397.38,26-09-2016,152924,6285
T17903,C3937824,14-10-1970,M,MYSORE,53429.49,26-09-2016,153946,621
T17904,C3523735,13-08-1966,F,MUMBAI,139103.03,26-09-2016,153710,666
T17905,C5132619,13-09-1978,M,THANE (EAST),21925.19,26-09-2016,152434,950
T17906,C7215261,26-05-1991,F,GURGAON,15464.49,26-09-2016,152447,2900
T17907,C4723126,05-04-1992,M,BANGALORE,0.78,26-09-2016,160630,10
T17908,C4929563,29-09-1987,F,GWALIOR,145805.75,26-09-2016,160541,1598.02
T17909,C3330531,1/1/1800,M,NEW DELHI,81920.96,26-09-2016,164805,700
T17910,C3815472,21-12-1961,M,KOLKATA,8757.56,26-09-2016,155724,25
T17911,C7126968,17-08-1994,M,GAUTAM BUDDHA NAGAR,110.34,26-09-2016,160549,250
T17912,C4390160,22-05-1984,M,NAVI MUMBAI,1178.02,26-09-2016,160105,30
T17913,C5437392,23-02-1982,M,NOIDA,22324.71,26-09-2016,162332,1.95
T17914,C7519285,19-02-1997,M,JAIPUR,1648.63,26-09-2016,140148,300
T17915,C9040887,09-02-1989,M,MUMBAI,1387.75,26-09-2016,140152,200
T17916,C7721412,10-09-1992,M,DELHI,1336.33,26-09-2016,140223,500
T17917,C8971550,07-06-1982,M,PINJORE,3782.26,26-09-2016,154516,1512.94
T17918,C1429417,10-09-1986,F,KOLKATA,9459.87,26-09-2016,145652,134
T17919,C7510624,06-08-1991,M,MEERUT,45856.24,26-09-2016,160222,10993
T17920,C1320065,14-11-1992,F,BANGALORE,28826.5,26-09-2016,165031,479.52
T17921,C3118550,24-09-1992,F,INDORE,125445.11,26-09-2016,164754,780
T17922,C6134874,18-02-1988,F,KOLKATA,31971.34,26-09-2016,165046,320
T17923,C8331665,22-06-1989,F,NAUPADA THANE THANE,188745.68,26-09-2016,162228,797
T17924,C6031612,1/1/1800,F,PUNE,131809.32,26-09-2016,154300,1344
T17925,C2482066,22-11-1996,M,CUDDALORE,2798.11,26-09-2016,154543,30
T17926,C3935658,1/1/1800,M,DELHI,621581.56,26-09-2016,152508,225
T17927,C6150034,09-04-1987,M,MUMBAI,42.13,26-09-2016,153014,130
T17928,C8716673,10-04-1989,M,SOUTH 24 PARGANAS,4155.24,26-09-2016,163850,129
T17929,C3249819,09-01-1981,M,DELHI,13800.14,26-09-2016,163901,6
T17930,C2680374,17-10-1990,F,KOLKATA,168680.59,26-09-2016,164149,1616
T17931,C1070985,15-03-1984,F,CENTRAL DELHI,1458.93,26-09-2016,164150,185
T17932,C4722430,20-08-1987,M,AMBALA,37449.65,26-09-2016,164426,100
T17933,C4718761,07-05-1988,M,DEHRADUN,16445.78,26-09-2016,164438,847.2
T17934,C3639850,15-07-1987,M,MUMBAI,7567.79,26-09-2016,161800,260
T17935,C6335661,21-07-1981,M,CHENNAI,10921.49,26-09-2016,161935,517
T17936,C8034547,nan,F,VADODARA,84664.2,26-09-2016,155643,1000
T17937,C3326184,14-11-1991,M,JAIPUR,2762.42,26-09-2016,155652,35
T17938,C5116843,05-06-1977,M,BANGALORE,73772.84,26-09-2016,160158,328
T17939,C5240617,04-05-1944,M,DHARUHERA,186591.86,26-09-2016,143916,10642
T17940,C4316481,03-06-1991,M,BANGALORE,62400.44,26-09-2016,144240,60
T17941,C4242111,22-11-1990,F,KOLKATA,8894.22,26-09-2016,142559,99
T17942,C3124841,13-05-1995,F,DELHI,15872.82,26-09-2016,143047,260
T17943,C5239087,1/1/1800,,MUMBAI,97178.78,26-09-2016,155706,3310
T17944,C6329535,1/1/1800,M,KANDIVALI E MUMBAI,12004.48,26-09-2016,155723,500
T17945,C5175588,06-01-1995,F,PANIPAT,37.78,26-09-2016,160851,50
T17946,C2539527,10-03-1994,M,GURGAON,9873.99,26-09-2016,163943,126.72
T17947,C3641266,19-07-1987,F,DELHI,25178.76,26-09-2016,162443,1500
T17948,C5723165,11-08-1986,F,MANDI,21654.17,26-09-2016,162817,5500
T17949,C5576929,12-08-1983,F,NEW DELHI,98565.1,26-09-2016,164932,500
T17950,C2934276,29-12-1990,M,LUCKNOW,18008.3,26-09-2016,164159,1000
T17951,C8718759,1/1/1800,M,MUMBAI,342006.15,26-09-2016,144712,10176
T17952,C1330522,11-09-1992,M,KOLKATA,4026.01,26-09-2016,144818,17748
T17953,C3612432,22-03-1976,M,NEW DELHI,805578.85,26-09-2016,161531,1848.25
T17954,C1418783,03-10-1991,M,VATAKARA,154.81,26-09-2016,161414,100
T17955,C1674320,16-11-1978,F,PUNE,60937.86,26-09-2016,161713,250
T17956,C5918731,18-06-1962,M,NEW DELHI,16430.87,26-09-2016,160813,50
T17957,C2334290,29-12-1990,M,LUCKNOW,18008.3,26-09-2016,164219,1000
T17958,C7642178,19-08-1985,F,PONDICHERRY,117980.74,26-09-2016,164140,325.76
T17959,C5811172,28-09-1991,M,JAIPUR,97041.22,26-09-2016,163552,200
T17960,C6514454,1/1/1800,M,PUNE,3364.16,26-09-2016,162459,100
T17961,C7514282,29-08-1993,F,PANCHKULA,385.75,26-09-2016,51452,60
T17962,C7034515,04-04-1977,F,MUZAFFARNAGAR,62561.02,26-09-2016,51806,60
T17963,C2822512,16-01-1985,M,NEW DELHI,11819.62,26-09-2016,165539,1149
T17964,C4017290,08-05-1991,F,MUMBAI,28527.34,26-09-2016,165833,896
T17965,C4973583,01-01-1974,M,MUMBAI,21084.71,26-09-2016,165856,2710
T17966,C8638577,05-06-1987,M,GURGAON,5181.94,26-09-2016,163637,147
T17967,C6280381,17-10-1990,F,KOLKATA,168680.59,26-09-2016,163753,1616
T17968,C5531889,27-01-1960,F,MUMBAI,715922.32,26-09-2016,162559,1000
T17969,C6010230,18-07-1988,M,MUMBAI,369.32,26-09-2016,163314,150
T17970,C3040751,13-08-1973,M,CHENNAI,57806.21,26-09-2016,150027,947
T17971,C3285058,07-12-1987,F,GURGAON,98877.99,26-09-2016,191949,1008.7
T17972,C7336060,01-08-1978,M,GREATER NOIDA,468789.4,26-09-2016,192334,227.75
T17973,C5626831,01-08-1990,M,GHAZIABAD,13604.02,26-09-2016,192336,410
T17974,C2111372,08-03-1990,M,KOLAR,6819.36,26-09-2016,191307,100
T17975,C1319042,01-08-1987,M,BAREILLY,31788.36,26-09-2016,172817,60
T17976,C4027065,11-05-1987,M,GURGAON,23801.2,26-09-2016,204151,500
T17977,C3547878,25-05-1992,M,BANGALORE,86231.56,26-09-2016,204407,685
T17978,C3716458,19-03-1986,M,BANGALORE,1760.48,26-09-2016,205141,504.25
T17979,C7329838,11-06-1995,F,MUMBAI,21307.15,26-09-2016,205154,674
T17980,C8989814,08-12-1991,M,THANE,20171.13,26-09-2016,192937,439
T17981,C2810576,01-06-1986,M,MUMBAI,9178.09,26-09-2016,213246,250
T17982,C4120954,29-08-1988,F,AHMEDABAD,12766.48,26-09-2016,213247,418.8
T17983,C2816330,04-03-1991,F,NEW DELHI,14783.22,26-09-2016,210224,99
T17984,C1428265,23-11-1989,F,DELHI,8882.65,26-09-2016,210507,1390
T17985,C6910583,21-01-1989,M,VIJAYAWADA,25782.45,26-09-2016,210317,2750
T17986,C7713822,16-11-1977,F,SAS NAGAR,67466.69,26-09-2016,191649,1120
T17987,C3430715,04-06-1992,F,MUKTSAR,6135.49,26-09-2016,190957,590
T17988,C3729089,26-06-1992,F,KARIM NAGAR,59764.53,26-09-2016,190958,184
T17989,C5417647,15-08-1982,F,NOIDA,67519.04,26-09-2016,205634,1700
T17990,C7138766,02-08-1987,M,INDORE,90490.94,26-09-2016,205636,2250
T17991,C4923686,25-01-1988,M,KARIMNAGAR,403434.93,26-09-2016,205758,27
T17992,C1817511,25-06-1990,F,KOLKATA,1769.12,26-09-2016,205746,52
T17993,C7239947,15-09-1991,M,GOREGAON (W) MUMBAI,16461.88,26-09-2016,204135,1462
T17994,C1317576,15-09-1993,M,HYDERABAD,66.37,26-09-2016,204445,55
T17995,C3311274,16-08-1984,M,GURGAON,43467.08,26-09-2016,193651,50
T17996,C2610315,12-10-1991,M,NEW DELHI,5988.4,26-09-2016,205632,90
T17997,C5741440,02-10-1971,M,BANGALORE,36787.84,26-09-2016,203950,962
T17998,C7941224,25-06-1989,F,AMBERNATH E,101500.52,26-09-2016,205758,1500
T17999,C4315520,22-08-1994,F,ROHTAK,17527.18,26-09-2016,204238,249
T18000,C4418664,12-03-1988,F,GHAZIABAD,42533.67,26-09-2016,211042,2146.01
T18001,C2183376,08-03-1987,M,MUSCAT,48340.18,26-09-2016,194935,13.97
T18002,C8820170,06-09-1991,M,INDORE,15945.6,26-09-2016,212250,234
T18003,C6834686,20-10-1990,F,SHILLLONG,4522.41,26-09-2016,212116,60
T18004,C7333945,29-07-1993,M,JIND,16689.59,26-09-2016,212621,246
T18005,C7630967,1/1/1800,M,DELHI,119098.5,26-09-2016,194253,65
T18006,C5823373,19-03-1968,M,KOLKATA,6008.66,26-09-2016,190955,700
